codigo;municipio;estado;pais
179;NOVO AIRAO;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
228;ANAGE;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
125;SATUBA;ALAGOAS;BRASIL
865;IPIAU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
186;SANTO ANTÔNIO DO IÇÁ;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
286;CAMAMU;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
226;AMELIA RODRIGUES;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
210;PRACUUBA;AMAPA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
256;BARROCAS;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
210;PRACUUBA;AMAPA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
330;COTEGIPE;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
200;CALCOENE;AMAPA;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
247;BANZAE;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
137;ANORI;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
205;MACAPA;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
247;BANZAE;BAHIA;BRASIL
247;BANZAE;BAHIA;BRASIL
247;BANZAE;BAHIA;BRASIL
264;BONINAL;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
247;BANZAE;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
25;ANADIA;ALAGOAS;BRASIL
25;ANADIA;ALAGOAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
25;ANADIA;ALAGOAS;BRASIL
25;ANADIA;ALAGOAS;BRASIL
264;BONINAL;BAHIA;BRASIL
25;ANADIA;ALAGOAS;BRASIL
25;ANADIA;ALAGOAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
25;ANADIA;ALAGOAS;BRASIL
25;ANADIA;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
25;ANADIA;ALAGOAS;BRASIL
25;ANADIA;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
25;ANADIA;ALAGOAS;BRASIL
25;ANADIA;ALAGOAS;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
264;BONINAL;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
208;PEDRA BRANCA DO AMAPARI;AMAPA;BRASIL
208;PEDRA BRANCA DO AMAPARI;AMAPA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
25;ANADIA;ALAGOAS;BRASIL
25;ANADIA;ALAGOAS;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
186;SANTO ANTÔNIO DO IÇÁ;AMAZONAS;BRASIL
335;CURAÇÁ;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
271;BRUMADO;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
340;ELÍSIO MEDRADO;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
330;COTEGIPE;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
226;AMELIA RODRIGUES;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
106;PIRANHAS;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
340;ELÍSIO MEDRADO;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
117;SÃO BRÁS;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
277;CACULE;BAHIA;BRASIL
277;CACULE;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
271;BRUMADO;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
205;MACAPA;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
271;BRUMADO;BAHIA;BRASIL
205;MACAPA;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
300;CAPIM GROSSO;BAHIA;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
340;ELÍSIO MEDRADO;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
264;BONINAL;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
228;ANAGE;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
228;ANAGE;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
634;IBICUI;BAHIA;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
281;CAFARNAUM;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
171;MANACAPURU;AMAZONAS;BRASIL
171;MANACAPURU;AMAZONAS;BRASIL
253;BARREIRAS;BAHIA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
290;CANARANA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
171;MANACAPURU;AMAZONAS;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
171;MANACAPURU;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
289;CANAPOLIS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
271;BRUMADO;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
171;MANACAPURU;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
168;JURUÁ;AMAZONAS;BRASIL
271;BRUMADO;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
335;CURAÇÁ;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
271;BRUMADO;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
176;MAUÉS;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
186;SANTO ANTÔNIO DO IÇÁ;AMAZONAS;BRASIL
286;CAMAMU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
210;PRACUUBA;AMAPA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
157;ENVIRA;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
189;SAO SEBASTIÃO DO UATUMA;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
236;APORA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
200;CALCOENE;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
635;IBIPEBA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
635;IBIPEBA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
236;APORA;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
205;MACAPA;AMAPA;BRASIL
205;MACAPA;AMAPA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
226;AMELIA RODRIGUES;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
200;CALCOENE;AMAPA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
166;ITAPIRANGA;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
140;AUTAZES;AMAZONAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
140;AUTAZES;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
140;AUTAZES;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
